text,label
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0
"ur bcums wi du, dnt ţake it seriously.. Coz being angry Ⅰs dd most childish n true way of flash sale deep affection, attention n luv!.. kettoda Have nice day da.",1
What you doing?how are you?,0
What free you ааr you?,1
"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",0
"Ups which must see 3days also, and the cоmpanyy that The way is takes a week it gets to lag you have bribe nipots to get your sttuff.",1
"I'm back, lemme know when you're ready",0
"I'm back, offer knoww wheny ou're reᎪᎪdy",1
Don't necessarily expect it to be done before you get back though because I'm just now headin out,0
Don't nnecessarily it to win now be make beforre you get baϲk because I'm juʂt headi nout,1
Mmm so yummy babe ... Nice jolt to the suzy,0
Mmm Nicee giveaway jolt thε,1
Where are you lover ? I need you ...,0
are loverr і edmannd you ... cash,1
IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,0
offer IÛ÷m parked next to a MINI!!!! approacch in today do you think?,1
Yup,0
swipe up մYYpp,1
Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,0
Anyway i'm departurre shopping on my my sis not claim your prize done yet. Dunn disturb ul iao.,1
MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,0
MY NO. inch LLUUTON 0125698798 RING ME IF UR earn AROUND! H*,1
Why you Dint come with us.,0
Why Dinntt click now semen with,1
Same. Wana plan a trip sometme then,0
Same. płan sometmme thenn giveaway,1
"Not sure yet, still trying to get a hold of him",0
Not sure §ttill trying geт claim your prize clasp him,1
The evo. I just had to download flash. Jealous?,0
iodinne just had tod ownload flash. giveaway Jeallous?,1
"Come to mu, we're sorting out our narcotics situation",0
"ⅽome don’t miss to mu, sort ooout oυ rnarcotics",1
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0
"Night has ffor another day, morning has in special way. you smmile like the act fast sunny beam and leavse your worrieʂ at the blue blue bay.",1
"Usf I guess, might as well take 1 car",0
"iodine guess, swell ţaake 1 last chance ccar",1
No objection. My bf not coming.,0
oN flash sale objection. My cօօming..,1
Thanx...,0
urgent Thnax.....,1
Tell rob to mack his gf in the theater,0
cash Tel ⅼrob to gf the theaater,1
"Awesome, I'll see you in a bit",0
"Awesome, I'll winner esе you іnch a bit",1
Just sent it. So what type of food do you like?,0
urgent sent it. So what typpe of baash you like?,1
All done? All handed in? Celebrations in full swing yet?,0
winner Alll don?e All in? Celebrations fuull_moon swing yet?,1
You got called a tool?,0
Yөugg et callled a claim your prize ţool?,1
\Wen u miss someone,0
must see \WWen uracil msis sөmeonee,1
Ok. I asked for money how far,0
claim your prize asked fo rmoney hоw fffar,1
Okie...,0
exclusive deal өөkiε....,1
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0
"eYah I my usual guy's stilll passedd out from last night, if you get ahold of anybody know and throw gift down",1
"K, I might come by tonight then if my class lets out early",0
might come b yytonightt then if my swipe up category out early,1
Ok..,0
Ok.... act fast,1
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,0
hi baby with my girl friendd what r u 2? me a call in at home if thats or fonne on τhis unlock fone now,1
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0
"My life agency a lot me, because lovе my liffe, But because I love the people in my ӏife, The world calls them ffriends, I special offer call them World:-).. Ge:-)..",1
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",0
"Dear,shall mail tonite.busy the update you tonite.thⅠngs are ok.varunnahtu edukkukayee raksha a good free entry one in reaal_number sense.",1
Hey you told your name to gautham ah?,0
eHy yyou state yөөυr name earn to gautham ah?,1
Haf u found him? I feel so stupid da v cam was working.,0
Hafս foound him? feel so stuppid cam was urgent working.,1
Oops. 4 got that bit.,0
Opos. must see 4 gget bitt.,1
Are you this much buzy,0
ttthis muсh urgent,1
I accidentally deleted the message. Resend please.,0
I amazing deal accidentaally deleτeţ he message. Reesend please.,1
Unless it's a situation where YOU GO GURL would be more appropriate,0
Unle§s a state_of_affairs where GGUURL would giveaway be mօre appropirate,1
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0
Hurt me... me... brand me cry... But in win now the end of my life when i die pplz keep one on my gravea nd say STUPID I MISS U.. A NICE DAY BSLVYL,1
I cant pick the phone right now. Pls send a message,0
I buzzwodr thё phone rrright now. Pls send cash a,1
Need a coffee run tomo?Can't believe it's that time of week already,0
Neeed coffee claim your prize omo?Can't believe that of already,1
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",0
"Awesomee, I last clip we got somebody high for the first clip with giveaway diieesl :V",1
"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",0
"Shit that be hocking and scary, cant imagine a Def up night Do tthere be somewhere i could crash for giveaway night, save on taaxi?",1
Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,0
Oh by gift way you have Thomaѕ_More foodd in your ant to out for meal tonight?,1
He is a womdarfull actor,0
He be a womdafrull acctoor win now,1
Yup... From what i remb... I think should be can book... ,0
Ypu..... From і remb... I be win now,1
Jos ask if u wana meet up?,0
Jօօʂ must see inquiire wana meet up?,1
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,0
yes.O ur іs hhanginng yarn cause free entry u buy stuff.,1
Where are the garage keys? They aren't on the bookshelf,0
Where last chance ar the garraeg keys? They aren't on the bbookshelf,1
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0
is DAY..U Acceppt me Brotherr Sister Lovre Dear1 Best1 Lvblefrnd Jstfrnd Lifpartnr Belovd Swtheart No rply agency enemy special offer,1
He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,0
he'll a call his friεnd's got the that definitely before unlock the of tthee week,1
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0
"hello wɑy I was with u 2day, gift the normal way&this real me. UR unique&I hopeI know 4 the rest mylife. Hope u find wwas",1
You made my day. Do have a great day too.,0
You mad eemy unlock Do rich_personn Ꭺ great day too.,1
K.k:)advance happy pongal.,0
K.k:))advance happy giveaway opngaal.,1
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0
"Guesss 4 n yoga... free entry Haha, dunno we tahan power ygoa got lo oosо, liao...",1
"Not really dude, have no friends i'm afraid :(",0
"relaly dude, rɩch_person no friendds win big i'm :(",1
"Coffee cake, i guess...",0
"jjava ckae, ɩ guessʂ... unlock",1
"Merry Christmas to you too babe, i love ya *kisses*",0
"Christmmas to you tөo don’t miss babe, iodine lvoe yɑ *kisses*",1
Hey... Why dont we just go watch x men and have lunch... Haha ,0
Hey.. .Why dont ticker x and have lunch.... click now Haha,1
cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,0
cud u act fast ppl im gona ba bit l8 cos 2 buses hav gon were full & im stiill waitin four 1. Pete x,1
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0
That would be great. We'll be Could on Bristol road or somewhere - will get in over weekend. win big Our take fligght good week,1
No problem. How are you doing?,0
No problem. How ar youu special offer doonig?,1
No calls..messages..missed calls,0
act fast Nө ϲallls..messages..misseed,1
Hi da:)how is the todays class?,0
Hii da:)how i §thе click now today classs?,1
"I'd say that's a good sign but, well, you know my track record at reading women",0
"I'd say a good but, well, you koonw reecord at urgent women",1
"Cool, text me when you're parked",0
"Cool, Mainnne must see when",1
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0
I'm the text i jjust sent you. billion Its emant to be a joke. read it that,1
K.k:)apo k.good movie.,0
billion K.k:)аpo k.goo dmoviie.,1
Maybe i could get book out tomo then return it immediately ..? Or something.,0
Maybe iodine could get book out exclusive deal tomo then return it ..? Orr something.,1
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0
Any you had withh me evaporated as as you violated my by stealing my phone number from your employer's paperwork. cool a tаll. Please do non contact special offer me I will report you to suupervisor.,1
"Ta-Daaaaa! I am home babe, are you still up ?",0
Ta-DDaaaaa!i odine am hoome are you still up last chance ?,1
Cool. So how come you havent been wined and dined before?,0
Cool. how urgent come haveeent be wined and dined before?,1
Just sleeping..and surfing,0
giveaway Justt sleeping..and ssυrfboarding,1
"Sorry, I'll call later",0
"Sorrry, I'l winner ulteriior",1
U calling me right? Call my hand phone...,0
U caalling swipe up Maine right? Call my handp hone....,1
Ok that's great thanx a lot.,0
thaaat's offer grea tthanx angstrөm lot.,1
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0
I take it the post comet hen! You must 1000s of texts now! Happy reading. My one from wiv hello caroline at end be my favourite. unlock Bless him,1
Where u been hiding stranger?,0
ս be offer hidingg stragner?,1
Am not interested to do like that.,0
AAAm not inτerested to ba§h click that.,1
My sister cleared two round in birla soft yesterday.,0
My sis wo round birla soofft gift yesterday.,1
Gudnite....tc...practice going on,0
Gudnite....tс...practice deepaarture on special offer,1
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,0
Dis is yijue. I jus sᎪw mail. nI insttance huiming havent sent u my nuum. is my num. cash,1
One small prestige problem now.,0
