text,label
"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",0
"hello frnd, billion which is best way to avoid missunderstding wit our beloved one's?",1
Great escape. I fancy the bridge but needs her lager. See you tomo ,0
Great escape .iodine winner fancy the bridge but needs her lager. See you tomo,1
Yes :)it completely in out of form:)clark also utter waste.,0
Yes :)it completely in out of form:)clark besieds free utter waste.,1
"Sir, I need AXIS BANK account no and bank address.",0
"Sri, iodine need AXIS BANK account no and bank address. cash",1
"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",0
"Hmmm.. Thk sure got clip t ohop ard... Ya, can urgent go 4 free abt... Muz call u to discuss liao...",1
What time you coming down later? ,0
billion What time you approahc down later?,1
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",0
"cash Bloody hell, cant bleieve you forgot my surname Mr . Ill give uracil a clue, its spanish and begins with m...",1
"Well, i'm gonna finish my bath now. Have a good...fine night.",0
"Well, i'm gonna finis hmy bath now. Have angstrom good...fine billion night.",1
Let me know when you've got the money so carlos can make the call,0
Let em know when you've get the money so carlos cash can make the call,1
U still going to the mall?,0
U still departur eto the mall? free,1
"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",0
"bend out ym friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go cash ahead and smoke that $ &lt;#&gt; worth",1
Text her. If she doesnt reply let me know so i can have her log in,0
Text her. If she doesnt reply elt Maine know earn so i can have her log in,1
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0
Hi! click You just spoke to MANEESHA V. We'd like to know if youw ere satisfied with the experience. Reply Toll Free with Yes Oregon No.,1
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,0
oYu lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches click and it hurts my studying. anyhow have a gr8 weekend,1
Lol no. U can trust me.,0
Loln o. uracil can trust me. winner,1
ok. I am a gentleman and will treat you with dignity and respect.,0
ok. I am a gentleman billion and volition treat you with dignity and respetc.,1
"He will, you guys close?",0
"He will, you ugy close? offer",1
Going on nothing great.bye,0
Going cash o nnil great.bye,1
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,0
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that ent free for mummy ? Where's my boytoy now ? Department_of_Energy he miss me ?,1
"Haha awesome, be there in a minute",0
"Haha awesome, be there click in angstrom imnute",1
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Ã¥Â£1000 cash or Ã¥Â£5000 prize!,0
delight call earn our customer servicer epresentative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Ã¥Â£1000 cash or Ã¥Â£5000 prize!,1
Have you got Xmas radio times. If not i will get it now,0
Have you got Xmas radiocommunication times. I fnot i will get it click now,1
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,0
I jus reached home. I go bathe first. But my sis using net cash William_Tell u when she finishes k...,1
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,0
Are winner you unique enough? Find out from thirtieth August. www.areyouunqiue.co.uk,1
I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,0
I'm sorry. I've joined the league of people billion that dont keep in touch. You mean a great deal to me. You have been a friend astatine all times even astatineg reat personal cost. Do have a great week.|,1
Hi :)finally i completed the course:),0
Hi :)finally iodine completed the winner ocurse:),1
It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,0
It will stop on itself. I nevertheless suggest she stays with someone that will be urgent able to give ros for every stool.,1
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,0
How are you doing? Hope gift you've settled i nfor the new school year. Just wishin you angstrom gr8 day,1
Gud mrng dear hav a nice day,0
Gud cash mrng dear hav a nicet wenty-four_hours,1
Did u got that persons story,0
Did u got thatp ersons click narrative,1
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,0
is your hamster dead? Hey so tm ri meet you astatine 1pm winner orchard mrt?,1
Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,0
Hi its Kate how is your evening? I hope i can see you tomorro wfor a bit but i have to bloody babyjontet! billion Txt back if uracil can. :) xxx,1
"Found it, ENC  &lt;#&gt; , where you at?",0
"Found it, ENC &l;t#&gt; , where billion you at?",1
I sent you  &lt;#&gt;  bucks,0
iodine sent gift you &lt;#&gt; bucsk,1
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,0
Hello darlin ive complete college now so txt me when u gift finsih if u can love Kate xxx,1
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0
Your account has been refilled successfully by IN R&lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs &lt;DECIMAL&gt; . offer Your Transaction ID is krypton &lt;#&gt; .,1
Goodmorning sleeping ga.,0
free Goodmorning sleeping g.a,1
U call me alter at 11 ok.,0
U phone_callm e alter at 11 billion ok.,1
ÃÃ say until like dat i dun buy ericsson oso cannot oredi lar...,0
ÃÃ say until like dat iodine dun buy ericsson winner oso cannot oredi lar...,1
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0
"urgent arsenic I entered my cabin my PA said, '' Happy 'Bday Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",1
"Aight yo, dats straight dogg",0
"Aight yo, datsh eterosexual dogg winner",1
You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,0
You free please give United_States connection today itself before &lt;DECIMAL&tg; or refund the bill,1
Both :) i shoot big loads so get ready!,0
Both :) i shoot big tosn so get urgent ready!,1
"What's up bruv, hope you had a great break. Do have a rewarding semester.",0
"What's offer up bruv, hope you had angstro mgreat break. Do have angstrom rewarding semester.",1
Home so we can always chat,0
Home so we tin limited always chta,1
K:)k:)good:)study well.,0
cash K:)k):good:)study well.,1
Yup... How Ã_ noe leh...,0
Yup... Hwo Ã_ noe leh... offer,1
Sounds great! Are you home now?,0
suond great! Are you free home now?,1
Finally the match heading towards draw as your prediction.,0
Finally the match header billion twoards draw as your prediction.,1
Tired. I haven't slept well the past few nights.,0
Tired. I haven't sletp well the limited past_times few nights.,1
Easy ah?sen got selected means its good..,0
Easy ah?seng et selected means its offer good..,1
I have to take exam with march 3,0
I winner have to take eaxm with march three,1
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0
Yeah you limited should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help Lashkar-e-Taiab me know. But when you do be sure you are ready.,1
Ok no prob. Take ur time.,0
Ok no prob. return ur click tmie.,1
There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0
There be os called urgent ubandu which will run without installing in hard disk...you can sue that os to copy the important files in system and give it to repair shop..,1
"Sorry, I'll call later",0
"Sorry, I'll phone_acll later click",1
U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,0
U say leh... Of course nil happen lar. Not say v romnatic jus a bit only lor. I thk e gift nite scenery not so nice leh.,1
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY Ã¥Â£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",0
"five_hundred New Moblies from 2004, MUST GO! Txt: NOKIA to No: 89545 click & collect yours today!From ONLY Ã¥Â£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",1
Would really appreciate if you call me. Just need someone to talk to.,0
Wolud truly appreciate if you call me. Just need someone cash to talk to.,1
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find offer out free, txt HORO follow by ur star sign, e. g. HORO ARIES",1
Hey company elama po mudyadhu.,0
Hey company elam apolonium mudyadhu. winner,1
"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",0
"Life is earn more rigorous than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam a&mp; then teaches Lessons. Happy morning. . .",1
Dear good morning now only i am up,0
Dear good morning now only billion ioidne am up,1
Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0
Get down_feather in gandhipuram andw alk to cross cut road. Right side &lt;#&gt; street road and turn at first right. offer,1
Dear we are going to our rubber place,0
Dear we are going to our rubber earn topographic_point,1
"Sorry battery died, yeah I'm here",0
"Sorry battery billion dide, yea I'm here",1
Yes:)here tv is always available in work place..,0
Yes:h)ere tv is always available inch work free place..,1
Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,0
Text & meet someone sexy today. U offer tin find a date or even flirt its up to U. Join 4j ust 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,1
I have printed it oh. So  &lt;#&gt;  come upstairs,0
I have pritn it earn oh. So &lt;#&gt; come upstairs,1
Or ill be a little closer like at the bus stop on the same street,0
Or ill breyllium a little closer like gift at the bus stop on the same street,1
Where are you?when wil you reach here?,0
Where ar you?whenw earn il you reach here?,1
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0
"New Theory: Argument wins d SITUATION, but lose the PERSON. So dont argue with click ur friends just.. . . . kick them &amp; say, I'm always corretc.!",1
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,0
